1	2	3	4	5	6	7	8	9	10	11	12	13
HINT2	1	0.860197368689211	0.976771291883324	1.12555374123599	1.13860819208627	1.09105775010449	0.964764590529192	0.981643509576278	1.09751222083882	0.902944800006726	1.22094037230893	0.912769289309715	1.04461308232952
MELK	0.969720669167042	2.16429628812389	1.43979870527358	1.49517494333033	2.16430394353573	2.15006971466776	0.831043863063228	1.34440772957423	0.876786972928856	0.814086381540338	0.99463311878782	0.886388922898291	1
PSAT1	0.915460285127216	1.21652285430567	0.852691819027873	1	1.11461188826147	1.15968164222167	0.872345382104796	1.18811196897931	2.03204831768948	0.490188410066318	0.640746658822932	1.18571063713772	0.708857104017449
CKS2	1	2.01616737562948	2.08381112867803	1.03673841233448	1.28328095731457	0.987695719841783	0.667532208538189	0.934194790648763	0.689626172316646	0.851420920329609	1.17082307512431	0.969374396585347	1.13218661355178
ANP32B	1.07761434068287	0.63782370712368	0.728635087739115	0.878707962974984	0.82964027291627	0.792228040287006	1.14939849294993	1.10105342390614	1	1.08637876125648	0.983576791527774	1.13541961453384	1.00086738947701
SMC2	0.846228602586508	1.27599881364206	1.17750485276087	1.20647977546834	1.18710499645267	1.43994034521124	0.72016139290261	1.12990417393877	0.708997347317683	0.551749378905256	0.690817568467872	1	0.8309594000652
ARPC5L	1	0.635948714507429	0.919535953320487	1.13962270308864	0.930431459766167	1.16105775413872	0.996259351706455	1.02459071412611	1.06746046280959	0.871411498406877	1.29587319650039	0.982419793522664	1.08954081358011
WDR34	0.964562074570503	0.965939204405346	0.91887793299277	1.33479491263736	1.50444873975772	1.51442702675066	1	1.16306115538506	0.859970770043214	0.869149907316799	0.812508905557297	1.05854958936827	1.11605527691253
SAPCD2	0.912514923555485	1.36530057748355	1.30752890358461	1.0391050902042	1.3551851719509	1.15489810777223	0.689248243639871	1.11915249586642	0.817113513840509	1	0.829112576737828	0.736205531796247	0.771179491777122
TUBB4B	1.37348870402402	2.65287140725797	2.22270897739669	1	1.14425588569268	0.878780801889933	0.989805353947025	0.397552899981894	0.82195999680013	1.09246810943566	0.625380691061856	0.854864236873702	1.48840075875575
MCM10	1	1.29586902658967	1.00658007196349	2.7879219480116	1.8618885531354	3.59505510968754	0.997928711210162	1.75625510855538	0.876761914447075	0.905719119432088	0.930083137933907	0.892605240630485	0.977565541907766
KIF5B	0.863063298085922	1.01070137572535	0.912370392019793	0.964830784073369	1.06600005124505	0.782725112983853	0.838881093207923	1	1.03415697881884	0.929125416118021	1.06226273475879	1.08730964856943	1.01946673078351
ZWINT	1.25119087496286	2.14654809177274	2.01389113240724	2.22077773465017	2.26027988330338	3.21417813575751	0.951379253959073	0.966167379478929	0.700554464087525	1	0.751778484480437	0.796658636204095	0.806200277185954
CDK1	0.89750279356423	5.78031552342631	1	1.79743093996872	4.4323632867168	3.7011206617885	0.863925457782803	1.04449492743197	0.970209033749317	0.977491577338109	0.852076470154017	1.08089327925321	0.819468943198578
RTKN2	1.0790192299706	1.38909494112777	1.42197702939277	1	1.68185623818247	1.56236428276961	0.930009316219149	1.14968145805476	0.792261190529641	0.938187530019693	0.873782225996057	0.931042626393432	0.693141208231796
HNRNPH3	1.13061122714484	0.827688395741897	0.878369495535026	0.747318888143347	0.805059289186111	0.701538330369882	1.21572338005025	0.883968073047666	1	1.12857693065726	1.06088811663491	1.2656478953622	1.13149819144929
DNAJC9	0.832911753531951	1.08893751490964	0.882111441402301	1.6289316024731	1.62229525058057	2.03688234441264	0.804364444703551	1.14398416580394	0.956842001384596	1	1.08084084961323	0.903372625241836	0.797037350652767
KIF20B	0.661642326737071	2.2919950022903	1.65716544681057	1.56246959863891	1.91954267011526	1.41215434434079	0.514529071707689	1.15405719296698	0.768425618094124	0.62370530008144	1	0.6705367942974	0.843722258465269
KIF11	1.09670838046717	2.09167336525214	1.54012579545362	1	1.64384917573192	1.5394841700675	0.855467636835049	1.02982853466367	0.9143593421658	0.881830937100249	0.891172441177983	0.966081746621307	0.991190118308507
CEP55	1.16646412813628	3.49899932667008	3.87729517045223	1.35736903556978	2.28924735440119	1.95267384966722	0.625140666723161	1	0.667304456463804	0.723501127180443	0.75783692973562	0.695613520996906	0.795147055562624
HELLS	0.96064149402644	1.13525404766159	0.936611053773941	2.33365349233332	2.20296983642424	3.63771711619146	0.916797004140254	1.68288976448203	0.869273600717229	0.824625778193159	1.24159946898128	0.70707101564361	1
ARHGAP19	1.06666228207804	1.27013087299148	1.53122162116451	1.0025538951498	1.14713528867333	1.01360202960584	0.806487157536523	0.859053959152539	0.871927462771688	0.840449797186058	1	0.769728782279268	0.879867277355419
GOT1	1.23831876698682	1.53710991284018	1.32194628156099	0.957781659123721	1	0.867156488044634	0.856172937322324	0.557504957469903	1.5834863607277	0.834602032605755	0.758795735336939	1.51939349666305	1.44267709881256
NSMCE4A	0.933034703974942	0.842279641591256	0.966149162607015	1.30370287657669	1.06296892075419	1.19814702258873	0.943229521815914	0.958368924273522	1.15703121655332	0.950084713473532	1.16162856284602	1	1.03733293950576
BUB3	0.836896361000733	1.43332114582693	1.03488123138773	0.951894909204052	1	0.878401028224053	0.793900644632048	0.734164772453489	1.02379849420857	0.965584178583369	1.11437218009539	1.14216035146577	1.08089328935287
METTL10	1.00784183007211	1	1.03479380882988	1.00559995817139	0.85945792091533	0.762157985342874	1.08327688537406	0.898497258027917	0.905162058166688	1.02683956459303	0.823024092228409	0.974691784612793	1.05934025228654
MKI67	2.18190080867366	5.30834389118454	3.96587477858692	1	4.13426778610931	2.67856216616186	1.07195388546101	0.661830677623909	0.447555911117688	0.673612924492107	0.648467747822396	0.622800325942454	0.542641720258824
PHLDA2	1.08322833464665	0.642409280205308	1.13389947810123	1.02267765863695	0.870962108939755	0.901977243877126	1	1.43041097340971	1.52696267021153	0.410147947723232	0.846116208023382	0.396560479580633	1.3548176540331
CARS	1.01597184195056	0.936312358909257	0.817839489668845	1.02263411844424	1.09602157835849	1.0815016173533	0.898681628868046	0.938197830954346	2.05227853145314	0.982709711088853	1	1.31169550397312	0.867049971626587
RRM1	1	1.0229419751508	1.03668672808169	1.3133887243534	1.4381553471879	1.69570331716109	0.897913103306897	1.00224880256421	0.729222265451798	0.857469752337691	0.799643805604632	0.743344087096079	0.896627340624375
CCDC34	1.18329014325856	0.985595288911964	1	1.25939917419617	1.29752177639356	1.3746968216614	1.03058329585872	1.20718711607658	0.894344155832061	0.878913306521036	0.905945051859638	0.963743970678276	0.913779538787177
KIF18A	0.705036788407156	1.33889159153451	0.932140329525076	1.23621015691894	0.981816251769399	0.87526522079851	0.760059997164325	1.02290558107618	0.879689714617667	1.00099937312364	1.06677724023373	1.09058004750749	1
CKAP5	1.03542045274311	1.42623904171034	1.43423451876521	0.963545336246122	1.15121189469666	0.939236467403471	0.99645614033347	0.983516432038566	0.974427742821922	1	1.2118926547088	0.943351824576537	1.17516609210249
SSRP1	1.0245414364111	0.641675074508804	0.670881682353933	0.976336057395934	0.941222286877046	0.919241941536115	1.14970853431659	1.02427140389565	0.967112318109827	1.04916273806053	1	1.01861605738182	1.05078737766967
FEN1	0.998517552574661	1.3117961815795	1	2.25729740308078	1.93959260889545	3.48879568883219	0.720966951912098	1.18046196590229	0.874084565042594	0.800026254960737	1.1277589726492	0.804637342015966	0.848411664461736
INCENP	1.02087045545842	2.00254404664514	1.44004773946972	1.0344151242752	1.55957802191668	1.15665087311138	0.86023080099222	0.921604071092331	0.907676792927785	0.776936497504646	0.862794408118312	1	0.87670304178718
SLC3A2	1	1.11695690945845	0.848784807349894	1.1131598096042	1.08613297004007	0.971698703299673	1.17139525837712	0.804900656767115	2.2901351085441	0.681724244702103	0.611985963230409	1.56782705529924	0.843439496730755
COX8A	0.818088327672396	0.562449252227646	0.608139064957491	0.84599982619106	0.732548793779531	0.725235788381408	1.11251375130446	1.07500324625943	1	1.05423090734462	1.0757937995867	1.0136832494497	1.10109065298905
STIP1	1	0.813010749017658	0.99652631552342	0.889949374021608	0.769463240569044	0.848232280463747	1.02173915206582	0.843709532575872	1.18186057273779	1.0328004803257	1.01098247641941	1.12644263656932	1.09084842413326
CDCA5	1	2.06518451672096	1.50568890860482	1.46325778470189	2.80792829394751	3.07069955543643	0.670084677806664	1.18771679319203	0.668896281241682	0.709691210350557	0.814179865835367	0.687858950886848	0.714609608573064
H2AFX	1.06616562897788	1.34981566395493	1.13091185245066	1	1.75699297703086	1.47331616373364	0.804532340735549	0.788959285419326	1.06789907077245	0.908451205078438	0.734481188403076	0.846850744463183	0.994078400167797
RNF26	0.925072095827414	1.56863225278433	1.49808534199071	1	1.31588339564224	1.07501372283459	0.90109864192444	0.945495317974602	0.928349947301475	0.932006193856946	1.03449220300758	1.11702325342267	0.84432629602451
HSPA8	0.955627239055238	0.904349307274667	1.07820835048677	1	0.701568462440744	0.819260708690335	0.956716241823734	1.11522178553846	1.0683160283081	1.20972830745856	0.476221606985012	1.17503743995438	1.18797192102779
HYLS1	0.873880048091443	1.74906984005843	0.999220341203224	1	1.18743799383203	0.994728426569613	0.905281111975586	0.83795138440192	1.00058844715052	1.3506041362755	0.999935083888868	1.2615788378573	1.05451741042439
NCAPD3	1	1.17235238599197	1.10403092896192	1.53152371830788	1.52369257034931	1.64591483616715	0.826084361786354	1.21691984191908	0.984140799176889	0.803600698957553	0.849717008776183	0.841461366492035	0.881481420606846
FOXM1	1.42500747045221	2.05560813000573	1.73826436842693	1.1065385345983	2.21552359024779	1.59228183798756	1	0.852373151681905	0.789851047173756	0.868232941057737	0.79368112821023	0.798328826017204	0.846074453210099
RHNO1	0.977216911306987	1.30104830465359	1.38180270879156	1	1.29394439819929	1.34189896308788	0.922188597657206	0.972499716696818	0.928757297182154	1.02863856962124	0.963535865662794	1.09579419057138	0.875402504891852
RAD51AP1	1.12324158550113	2.12986132741627	1.62985276377206	1.5875556414791	3.22303157990303	2.77244491410738	0.726799305765142	0.887229990864123	0.696355714143293	0.554516732859859	0.622360792971857	0.696090982404058	1
MRPL51	0.950791820094913	0.768139773933283	0.860583096798642	1	0.793573849562892	0.829583007785017	1.02145736600949	1.03887303145863	1.10483197098415	0.992382662993148	1.05444891560898	1.0973023574699	1.12592354428884
NCAPD2	1.45459058836521	1.40438781862786	1.46528552009206	0.836550653175456	1.40486479297756	1	1.21697297252333	0.904660289550312	0.779442085372511	1.16386447894747	0.886323487842313	0.880247813283535	0.723469563619509
CDCA3	1.62847436707907	5.42054441602937	3.42898676844764	0.945191383780163	3.04252339247779	2.01814075794008	1.01562212267431	0.996334213223212	0.871799259847032	0.919175863747966	0.950223003864071	1	0.945787506972025
TMEM106C	0.820583785955149	0.807942791144188	0.763379275829747	1.03195552443867	1.17692319202257	1.2934101580036	0.925716294120055	1.13916928984562	0.933107831727893	1.14602148638222	1.10393591214031	1	0.771589737599574
TUBA1B	1.22142032878353	1.21019326537527	1.18476707185607	0.77471043529039	1.13390354362115	0.946295667298898	1.11944371991084	0.725217063695526	0.746629516544268	0.90709885829516	0.59746542394302	1.05064231928359	1
TUBA1C	0.880367037619283	1.30276159551207	0.843728493265644	1	0.919726661599129	0.816416963695594	0.689768924317795	1.03674030116177	1.14170486572969	1.15182445353689	0.600429058825844	1.39993324282774	1.53802305937462
TROAP	2.05873569281794	2.54525171785988	2.35345571163962	0.999915676608431	1.63190106153897	1.14690786573659	1.26170212849285	1	0.784056265276081	0.936754848827546	0.82234274919322	0.757034987931115	0.737664756596037
RACGAP1	1.23891975371244	2.38288936749717	2.15819729195785	1.1601564744289	1.82083128017146	1.26132348414007	1	0.837045327842326	0.780131525139877	0.788213300694981	0.798371081687163	0.739146895582113	0.79486961304021
ESPL1	1.07523656514511	1.63737627205524	1.51282371162753	1.40414475328694	1.67782091676547	1.24542725635132	0.951840482001113	1	0.978698109653001	0.827682830621894	0.94318732599687	0.92886621383217	0.862985245922618
GTSF1	0.857840954452573	0.649448595485181	0.734089216635269	0.944553114938786	0.82619310810398	0.769859139688635	1	1.03618543355868	1.17434688437455	1.04771710870569	1.07119512151553	1.02030571717465	1.07730140030034
PTGES3	0.941181760315771	0.731755049338191	0.973352480700008	0.872375479884265	0.749466741311858	0.817109458263138	1.07453874686241	1	1.09182657026592	1.0596496597903	1.07272349214643	1.08873015440745	1.16117186226911
RP11-620J15.3	0.792613054011992	1.31035882141716	1.14464297214213	0.751663268417606	1.12789283820512	0.795163163908146	0.817941188804224	1.07861316147981	1.00357702595259	1	1.01072617459944	0.93449174925632	0.775430465316329
TMPO	1.0645195554158	1.44170231287279	1.33178033874483	0.96738321655788	1.59109493185436	1.52461229235088	0.89246438426745	1.05737651352467	0.81388699757872	0.895329423835826	0.945196598756728	1	0.959438569259168
GAS2L3	1.04095718337604	2.03715839191554	1.79137166274978	1.00773035551326	1.47568103234662	1	0.777435243169759	0.884390868383137	0.862103782093752	0.810862972438272	1.02342105748441	0.820320313197902	0.896629382946629
RFC5	0.776998568126074	1.15716922452584	1.11446741947979	1.30407126258566	1.49179852010988	1.76150647824658	0.787570948927057	1	0.870949072773987	0.807019443666383	0.742942713773543	0.807369998401706	1.05021877645517
CIT	1.42797622093827	1.77841299929221	1.60780665962632	1.07343888743106	1.73151584755891	1.31077436431696	1	0.706838403004634	0.758369238026684	0.782167814542349	0.756834128860946	0.674815520740654	0.778436755771369
DYNLL1	1.0013118627305	0.772504224110553	0.997413639222542	1.00608073297713	0.752638868910356	0.767950113239239	1	0.958475763255295	0.970023869336918	1.00997368646347	1.02907561398278	1.08712406613551	1.082190066825
SETD8	0.878600480786741	1.49395304018865	1.25584213076163	0.911542765412048	1.09586711414237	1.04775676951917	0.750863139772159	1.0286681586811	0.961941185068276	1	1.10443166006695	0.940234077326378	0.841719589916788
RAN	0.96532576186676	0.720660270285468	0.852918827397038	1	0.707504918078363	0.772449067193508	1.024509123416	0.92587489728921	1.0082945798232	1.13046165242038	1.10536720801154	1.1438490081803	1.16557317880995
HMGB1	1.16579466429157	0.938119272554663	0.960163541165742	1.05254631340113	0.937477781291262	0.892252085914266	1.26472295690946	0.917292998584286	0.820925207532477	1.15530495943717	1	1.06282431292541	1.0716536865786
BRCA2	0.892667598473847	1.2612468325611	1.08841390677396	2.09331921174095	1.59074465595556	2.06014522002748	0.814805945570256	1.38998017216954	0.871849284576297	0.782778030558354	0.963679949570114	0.928538746398415	1
CKAP2	0.689964639653276	1.78876484913148	1.26910436996021	1.02547320666433	1.29935600122411	1	0.806357161769122	0.755172913897853	0.750286229779472	0.921403322871349	1.03457758478609	0.82329937445109	1.13016080087895
DIAPH3	1.13990287088741	1.52919648234126	1.29874930480029	1.25661355332226	1.46636599996727	1.61243450654719	0.941220755029926	1	0.891650811462072	0.969224211770874	0.799775099232589	0.808537172675488	0.811593806169612
MZT1	1.25508383455234	1.10991279648733	1.3823944003742	0.850797407617881	1	0.877391984464279	1.17637233421186	1.21727792602956	0.747897639688281	0.87978791141795	0.936646253608969	1.08185532641241	0.542841283537914
BORA	0.878491392907095	2.09962946365362	1.47802455344814	0.924097385018361	1.32044697054859	0.972191161993251	0.856747323098411	1.03593829199567	1.03518341378921	0.928722655593815	0.882470792144036	1.06060556703526	1
LMO7	1.07702186465509	1.30402915842684	1.41517925278576	1	1.02991835820262	0.977898582396442	0.98740522425926	0.904537929120081	0.936375960915879	1.24725977900536	0.955712271863668	0.908665115487305	1.27396740992514
TEX30	0.724763792483725	0.897862473882466	0.818009210069448	1.12580278982861	1.10750480545088	1.34884535114717	0.795937931670306	1.09408747447122	1.08089147296747	0.967336224984877	1.17180901703942	1	0.975602557840317
EMC9	1.02293525556165	1.1249331259648	1.0895626452331	1	0.996108119297403	0.860246535657342	0.894725492469996	1.00081990832906	0.919348171582097	1.11130687462774	1.04109726014789	0.893790796577705	0.977769620078271
G2E3	0.92791591220368	1.85661419099703	1.70462661807421	1.07031002866421	1.2816677623126	1	0.887941106920918	1.0389095063747	0.994275161624653	1.2499592801085	0.812564198222491	0.990158280561464	0.883536301625842
MIS18BP1	0.646395114769011	1.46417080642713	1.07228272937526	1.35708684172942	1.7416224846587	1.40493774395824	0.652408349526645	1.21280930381165	0.717174298142483	0.763208739385337	1	0.90388472138028	0.828232047716894
CDKN3	2.82111419098629	6.3569268652471	5.67369671877907	1.36169509972939	3.22598439891205	1.56587905700224	0.855992554657469	1	0.853518610384274	0.907308058777656	0.682345604141184	0.758588227204798	0.815568539160839
DLGAP5	1.65452262639018	3.62179937259651	3.40321643168831	1.08891852305659	2.2150313859284	1.37872035221447	0.966049851408244	0.921481400110669	0.937176722703452	1	0.858058482527283	0.933155077858616	0.870738474376926
SNAPC1	0.948600089137486	1.07146210519164	1.18535130000736	1	0.883811708379863	0.740919163816906	0.766228045064544	0.879361243238184	1.17177800390857	1.02359763583846	1.08146353076395	1.12464927739272	0.932412431896977
ERH	0.913005494484596	0.707776026048133	0.760904861047388	1.07277488042253	0.813481528217448	0.84658526613998	1	0.958347556228615	1.00946984745074	1.06056037161263	1.0793563064679	1.19738406864396	1.14730849427946
ACYP1	0.873828763227757	1.13479042438533	1.09929507487696	1.16212153685608	1.45308343916993	1.46032340521688	0.898934438515234	0.883280708578803	0.976860501025439	0.783493942135211	1.03401262730197	0.959430878869385	1
PAPOLA	0.942297537323341	0.654668552173433	0.766493071582012	0.964088280749325	0.952828309358221	1	1.23548004060948	1.20973046526956	1.10606370098387	1.05047258069155	1.26615946110225	1.06520563620076	0.955553537411244
VRK1	1.17856226947378	1.76108808030034	1.38975966823329	1.85519231530413	1.37999355490192	1.56328942291972	0.811617257718646	1	0.920844975067425	0.789452330866672	0.845687844049768	0.8886683815633	0.952645772910329
SIVA1	1	0.722324587412192	0.849260654374112	1.29255665707017	1.23264409023353	1.39824179911246	1.0002757997643	1.19874276951677	0.942721160194996	0.913372998794723	1.27562886670109	0.981345086555279	0.988586800463717
CDCA4	0.660475701694405	1.49524570756979	1	1.36001851186926	1.9211582347451	2.05089983808036	0.705539376156852	1.08261963911681	0.891391797858152	0.856303602264407	1.03570414969839	0.886416186177798	0.994681806574722
ARHGAP11B	0.820571998971147	1.68145458335586	1	1.07630212028057	1.63097225491829	1.35430526696807	0.900837758624467	1.01113910410107	0.770009967728297	0.853197331881044	1.04109507912946	0.854537930709175	0.971778992372552
ARHGAP11A	1.22637159194822	2.39224722425624	1.79666714020684	1.36237914673492	2.1251584801677	1.60792185299958	0.839526255262119	1	0.778228026668476	0.746946544707439	0.863636487940128	0.826993365860219	0.990762268398792
BUB1B	1.37300115868504	2.69689826795117	2.47548709295265	1.17739094000937	1.88364846088118	1.83507703670262	0.743902409410951	1	0.871497752623334	0.756278513278345	0.736568282371953	0.886311503499257	0.913998162918699
KNSTRN	1.09826631553516	3.4477866446506	3.1955362371374	1.1250985976044	1.98237524599649	1.40022317258342	0.770504990588144	1	0.799131295351688	0.707772225630744	0.87765065838652	0.699486415649222	0.889034912966945
CASC5	1.16116959874618	2.68363786126963	2.0260017146411	1.23622127418187	2.12437573016413	1.70323165045957	0.711716457589871	1	0.80435481853015	0.7753166094234	0.810617122715107	0.722743768971264	0.629467553899685
OIP5	1.22491771903976	1.79452357268347	2.16804954483924	1.2527917272544	1.47556218675439	1.37596097397584	0.540502302788228	1	0.65370386538437	0.520529967980489	0.785510926447926	0.660081694631652	0.695945240722674
NUSAP1	1.40468149797737	6.39177846197362	3.27828622924165	1.91948905012271	3.67915224882997	2.56658489242088	0.700007873127928	0.902189530528929	0.962375937639914	0.812755558608506	1	0.999654024005497	0.855308940206179
CCNB2	1.58624987119292	2.73721856453879	2.54697440230236	1.01744023944281	1.36132564728789	0.980477283077941	0.807759390561332	0.856541286408248	0.739656087844817	1	0.731494273571383	0.726364243732663	1.19182413759862
KIAA0101	1.01233597544623	0.798348733886907	0.842117065182248	0.867381035889086	1.31274170076803	1.40812993226045	1.06427838979143	1	0.553942579785451	1.35803109398996	0.520997979104571	1.01374245502559	0.578767388459999
KIF23	1.16415872628247	4.59683186400964	2.95948787651511	1.2843854662624	2.87031374624148	1.89965647700831	0.931107122508535	0.796092753601138	0.860981245407337	1	0.946862969164995	0.870059273084693	0.844504354032468
FANCI	1.33648459415162	1.28340582171702	1.5460821409302	1.06642265685638	1.44813071454603	1.66435932043142	1	0.977198227993582	0.654115760306573	0.733012842410563	0.658216617681823	0.684710455885505	0.756391825295866
TICRR	0.95866885303078	1.52849419697201	1.16816871383505	1.30672027582916	1.53306199646922	1.49289897052987	0.853593960050781	1.06347931315877	0.93540547471658	0.89548435923262	0.913045536047742	0.853593960050781	1
RCCD1	0.941716548407961	1.29212164882389	1.03717690124232	1.25589259703668	1.56113320631465	1.51080356714117	0.852857841790177	0.995919619448421	0.922175971284483	1.03853822967308	0.996436158540743	1	0.914952612498129
PRC1	1.42613961568043	4.06778495927794	2.96237648541434	1.94826046892712	2.92686712727101	2.22991050212466	0.654110257326728	1	0.688232458952305	0.670216695929275	0.682645146826648	0.777948670296292	0.752927700719273
CCNF	0.910554069281414	2.21245271742803	1.43285465557539	0.868461659397843	1.80190194875646	1.1426996898574	0.809992393700937	1	0.84096043220178	0.877011212286082	1.02432560889592	1.02391589670724	0.830128514416371
PKMYT1	1	1.32284540261715	1.18481038879646	1.30012642786804	1.83368843999991	1.93791452967002	0.876441879598168	0.968749238435487	1.06334306966826	0.93128784778824	0.846710139335401	0.920813536704455	0.859222430612053
TNFRSF12A	1.10729956576416	0.875047887030985	1.39968256234624	0.821360136047856	1.25050097833897	1.03851434879801	1.04758979873278	1	1.55850056963309	0.317659032291298	0.749192412363635	0.307599346558153	0.756733068716955
ARL6IP1	1.03857316145048	3.04137876222081	1.52554580111024	0.854521935020839	1.2212756609573	0.759073852443178	0.672677313800775	0.863958012554627	0.780775329467087	0.98996125133395	1	1.25129515158191	1.22444247690764
PLK1	2.13770973996061	6.78802683931853	5.86512123482081	1.26622333659151	2.58326930230422	1.51067387159747	0.848259352589648	0.959762574470869	0.768104442980365	1	0.921195285058953	0.860476853828922	0.8181362519316
KIF22	1.84254682951367	2.55957215058131	2.57800613877526	1.45154634407046	1.97176440132161	1.66041667306126	0.787692867215205	0.999989699701827	1	0.848380766562313	0.811175766882726	0.875998777446289	0.912766621443654
SHCBP1	1.2084886641035	2.13447623900001	1.78743132470374	1.27359077471018	1.622567351235	1.60990676551901	1	0.962916470943771	0.841700805522197	0.902459718408186	0.838625096240406	0.779891178854188	0.919248611953692
ORC6	0.81383354393343	1.81300574780492	1.39154900563002	2.83491018620428	1.98808815815231	2.78508272481818	0.699201702174659	1.26621252327897	0.75588572691104	0.858821420618282	0.985885527904404	0.882368277168801	1
MT2A	1.17041662493254	0.698159962435857	0.806073267989824	1.03160496066248	0.909444139998521	0.897518667209185	1.47974400023289	1.380408062338	0.968923260057218	1.08925277632626	1.12522537477935	1	0.981035706339615
CKLF	0.891133504897942	0.73495689837684	0.741695148728278	1.24998658642857	1.1902635942503	1.4418519883222	0.811981816395993	1.24414043084331	1	0.88027070068455	1.00936151272198	0.902364359004354	1.00167012054326
CMC2	0.747701553638294	1.00876366404848	1.01344432702756	1.04629387477009	1.2805307628934	1.19303454853061	0.807444780976851	1.01117403477142	0.943392916780323	0.684275238851208	1	0.806742847699158	0.856365320744144
CENPN	1.36173811301169	1.83115397918783	1.69910267584296	1.32220339127109	2.08693594305616	1.74667982373508	0.974745519920571	1	0.776824093399333	0.937280040717086	0.837736533317192	0.844205219022702	0.826827298883781
GINS2	0.926744308450232	0.997110005220784	1.07521649092502	2.73426804057606	2.2531783285922	4.79065763610693	0.78803239671303	1.3015359675086	1	0.822066339996576	0.734599896943032	0.830241998637266	1.0507184213177
SLC7A5	1.02456228163981	0.881094131087241	0.876896696256886	1	1.38502611316177	1.30237266711105	1.20223590924463	1.71079511162809	1.53957636355486	0.499930419937205	0.640754922467773	0.713074680101847	0.534601316161823
RPA1	0.891485726489814	0.824973827562072	0.793216079931635	1.21399967878124	1.05019956255451	1.28202207531489	0.911980876508464	0.958871842412284	1.00940104251148	0.93941325038707	1.13406431515102	1	1.03885107487834
ITGAE	0.924481062387008	0.864405422268857	0.94036756659958	1.10550111329504	1	1.23818660023892	0.952076119851445	1.18373132292839	1.17138383885009	0.932413783126772	1.26726341507383	1.0578690662369	0.985069544134449
FAM64A	2.57525563372214	6.05266046010012	5.26423259339065	1.41836890588348	3.01316131576019	2.26135937111153	0.986772662681185	1	0.914084530825383	0.834175954541664	0.951051905854618	0.879535612571411	0.888277758937072
EIF5A	0.900886993157365	0.586200418100721	0.790227988549374	0.850612036820502	0.683085778824135	0.724639293910807	1.16676307597646	1	1.11038470761713	1.00219759278635	1.06076775384074	1.04796025477626	1.04170448361819
AURKB	1.41496144304456	3.84464947195917	2.68345987081017	1	3.09937946630257	2.18030288780651	1.0083265060025	0.848757940709372	0.806870307046208	0.96960751486865	0.863208892063893	0.731263589316062	0.816913161123237
SPAG5	1.46258755138957	1.94384309850284	2.0862244448647	1.11646443737938	1.77461481485198	1.22532774134449	0.92203976190529	0.931281388519849	1	0.815960976764479	0.872603414196268	0.849131614278064	0.79857024495478
TP53I13	0.724926023019698	0.784587613194588	0.656131850049981	1.02289722945155	1	1.13979226861885	0.778963364305568	1.20504756244508	0.981065820473513	0.873623737471149	1.11587664788014	1.03941749352867	1.07753356022702
RDM1	1.27423577845271	1.27754629071965	1.22820095851555	1.11271633660949	1	0.983359298866304	1.03478370028442	0.820112558200926	0.865162600714068	0.884600223572287	0.683105715591046	1.08038015241024	0.748343834695917
CDC6	0.960818164551289	1.12760339968474	0.821318903779079	2.40123256019345	1.75582188410599	4.26675253748126	0.787547037895647	1.43383458193216	0.904506817648755	1.02130090977217	1	0.799544984152551	0.88476468280334
TOP2A	1.18270906668311	5.77638047896915	1.83042402402146	1.44537397753422	4.32376220523708	3.11210402628458	0.817530544404551	0.803038935431064	0.824711631732704	1	0.864245945268916	0.848966188650047	0.721584426445162
EIF1	0.836024480895169	0.630918765949853	0.689936014200162	0.94761496615561	0.851350051666158	0.769560803281882	1	1.13790961884028	1.37641550164054	1.24364693107117	1.22181627839142	1.24493345576143	1.10604355873146
PSMC3IP	0.912863934901605	1.18752620769506	1	1.37933643338522	1.511113016185	2.22875780564057	0.889431234075465	1.02785247729357	0.888248837777953	0.856649315946844	1.11953352367766	0.879201160446107	0.981239797590344
TUBG1	0.972850046627916	0.972233634079614	1.05058724779998	1.06893717275506	1.28784873143577	1.28838724306209	0.978177647857976	1	0.927542099891643	0.885007117560388	0.847384820100072	1.07722776490604	1.11584034769763
BRCA1	0.931099636400747	1.10467379802148	1.00492751432136	1.66809876680036	1.81189983490113	2.7567632356241	0.789757092792301	1.16932153650187	0.899458012895506	0.869967060018729	0.77026013986049	0.925647536115707	1
KIF18B	1.03677730071602	2.07084154021738	1.75930571436726	1.12818758281384	1.86617315516181	1.59911206939427	0.871391441039804	0.903624492476851	0.967183496294899	1	0.871391441039804	0.942294176495664	0.871391441039804
CDC27	0.737942875714794	1.09810989842622	1.08403023709728	0.902349412895982	1.01669879747831	0.911358074196653	0.859500777231058	0.99296948879971	1.11477674223727	0.984378596891758	1.05557065997779	1.09254236066142	1
CBX1	0.999438963150121	0.866512136252945	0.93737087177904	1.11395433469364	0.912681126619568	0.945415112905783	0.999829055515077	1.12051561255283	1	1.26287045180612	1.32753799260675	1.25267380667348	1.1479463211572
EME1	1	1.48347577240569	1.51626562176722	1.29180785919704	1.51749498896375	1.59709143357987	0.903091134444851	1.00984937078708	0.847879568715467	0.851081336571541	0.910161761651761	0.827073629851196	0.850920817108467
RAD51C	0.830785630579652	1.06117455453021	0.952473372568772	1.70966191753316	1.45401968019887	1.52584910750744	0.781892813157369	1.26404018905794	0.96380764859842	0.558313374945708	0.966338579309946	1.27356619648757	1
