clone	day	color	metacell	x_proj	y_proj
WZM0108277	7B11	d_148	#00BA38	1	169.396308756068	78.4537922262371
WZM0108278	7B11	d_148	#00BA38	4	294.810235144864	207.885089816147
WZM0108279	7B11	d_148	#00BA38	3	196.229481718429	199.163329569904
WZM0108280	7B11	d_148	#00BA38	3	168.764507998824	134.1460530443
WZM0108281	7B11	d_148	#00BA38	3	199.047088168912	159.709989489372
WZM0108282	7B11	d_148	#00BA38	3	186.944479045734	167.249642732879
WZM0108284	7B11	d_148	#00BA38	3	148.217015715954	201.803014709209
WZM0108285	7B11	d_148	#00BA38	4	246.947013170592	169.801613235023
WZM0108286	7B11	d_148	#00BA38	4	284.811008971329	202.207934829245
WZM0108287	7B11	d_148	#00BA38	14	326.103964384775	318.843789079466
WZM0108290	7B11	d_148	#00BA38	2	165.080185592535	215.440610068412
WZM0108291	7B11	d_148	#00BA38	3	235.429865221766	164.339256155511
WZM0108292	7B11	d_148	#00BA38	4	244.472419714528	181.743440653123
WZM0108293	7B11	d_148	#00BA38	22	35.275612025069	384.166707733078
WZM0108294	7B11	d_148	#00BA38	3	178.531975484912	189.762286216728
WZM0108295	7B11	d_148	#00BA38	20	85.5483280238972	315.318511864708
WZM0108296	7B11	d_148	#00BA38	1	121.050555014941	92.153998767887
WZM0108297	7B11	d_148	#00BA38	3	174.444142324954	127.941003294487
WZM0108298	7B11	d_148	#00BA38	4	241.228681148672	189.152075405908
WZM0108299	7B11	d_148	#00BA38	3	177.347185661201	185.413978669186
WZM0108300	7B11	d_148	#00BA38	4	271.148000001949	170.93537090031
WZM0108301	7B11	d_148	#00BA38	13	261.770647076853	427.850401569041
WZM0108303	7B11	d_148	#00BA38	3	161.461724350668	185.368317169817
WZM0108304	7B11	d_148	#00BA38	4	283.007441996196	181.230139767156
WZM0108305	7B11	d_148	#00BA38	2	80.2519426283411	223.171046763283
WZM0108306	7B11	d_148	#00BA38	2	105.330302674826	213.53449865368
WZM0108307	7B11	d_148	#00BA38	2	152.597064920234	206.339251786491
WZM0108308	7B11	d_148	#00BA38	4	229.792301010503	224.786476610082
WZM0108309	7B11	d_148	#00BA38	3	183.611332871023	190.986976797151
WZM0108311	7B11	d_148	#00BA38	3	186.219233660872	169.036599124579
WZM0108312	7B11	d_148	#00BA38	3	204.983837925956	173.643369089168
WZM0108314	7B11	d_148	#00BA38	22	71.2230023311772	387.734595743259
WZM0108315	7B11	d_148	#00BA38	3	154.006128811407	149.283877829466
WZM0108316	7B11	d_148	#00BA38	3	156.798174642289	208.599586534349
WZM0108317	7B11	d_148	#00BA38	2	159.607566763333	181.887925493052
WZM0108320	7B11	d_148	#00BA38	4	226.760317934781	178.04549491772
WZM0108321	7B11	d_148	#00BA38	3	170.195914974411	148.006211609773
WZM0108323	7B11	d_148	#00BA38	16	169.675704196866	434.349996452609
WZM0108324	7B11	d_148	#00BA38	20	85.4474493203393	328.806615748628
WZM0108326	7B11	d_148	#00BA38	2	168.3194787924	238.213402480237
WZM0108328	7B11	d_148	#00BA38	2	151.511687405665	202.59444370747
WZM0108329	7B11	d_148	#00BA38	15	101.53865113725	456.571886313277
WZM0108330	7B11	d_148	#00BA38	45	858.921534195865	616.981342632686
WZM0108331	7B11	d_148	#00BA38	3	192.390960128768	167.244658742457
WZM0108332	7B11	d_148	#00BA38	4	304.318840995669	175.665492846401
WZM0108333	7B11	d_148	#00BA38	21	116.84639408689	195.455868173014
WZM0108335	7B11	d_148	#00BA38	4	239.785692166272	164.078029741515
WZM0108337	7B11	d_148	#00BA38	3	170.513827313708	178.03866962372
WZM0108338	7B11	d_148	#00BA38	3	152.080092176262	171.343746760785
WZM0108339	7B11	d_148	#00BA38	2	149.130964239007	263.565618933383
WZM0108340	7B11	d_148	#00BA38	2	132.127869366814	234.16458016985
WZM0108341	7B11	d_148	#00BA38	3	223.285168219304	142.733398081242
WZM0108342	7B11	d_148	#00BA38	2	175.401357334232	165.597161425025
WZM0108343	7B11	d_148	#00BA38	2	158.771320082777	179.888601822038
WZM0108345	7B11	d_148	#00BA38	3	164.471534492096	177.316394823534
WZM0108347	7B11	d_148	#00BA38	48	830.3974878568	579.267670925038
WZM0108348	7B11	d_148	#00BA38	3	193.679574121267	172.276994338763
WZM0108349	7B11	d_148	#00BA38	20	51.1597003302553	357.318043958605
WZM0108350	7B11	d_148	#00BA38	3	223.913471039419	143.215836931957
WZM0108352	7B11	d_148	#00BA38	3	188.516132113596	166.697359218211
WZM0108355	7B11	d_148	#00BA38	3	170.902801135516	186.231657639671
WZM0108356	7B11	d_148	#00BA38	3	138.701814562567	178.415339451715
WZM0108357	7B11	d_148	#00BA38	4	229.499431431774	178.511801186226
WZM0108359	7B11	d_148	#00BA38	3	154.77274908042	162.257069033018
WZM0108360	7B11	d_148	#00BA38	4	274.639780437919	224.924822988625
WZM0108361	7B11	d_148	#00BA38	3	188.749636623248	150.757728720126
WZM0108362	7B11	d_148	#00BA38	4	208.426138681999	176.891081328161
WZM0108363	7B11	d_148	#00BA38	3	206.08224911838	200.589832306722
WZM0108365	7B11	d_148	#00BA38	2	156.7289561934	266.344409675593
WZM0108367	7B11	d_148	#00BA38	8	376.013800098872	451.899386236267
WZM0108368	7B11	d_148	#00BA38	3	218.001173527888	142.453326986796
WZM0108369	7B11	d_148	#00BA38	3	227.709811795284	220.130313638822
WZM0108370	7B11	d_148	#00BA38	1	147.959894960397	101.565369464654
WZM0108371	7B11	d_148	#00BA38	3	141.83361302454	193.690668586615
WZM0108372	7B11	d_148	#00BA38	3	168.254953682526	185.302318584947
WZM0108373	7B11	d_148	#00BA38	2	175.624635635913	158.831160028531
WZM0108374	7B11	d_148	#00BA38	8	453.819364878254	516.960696431941
WZM0108376	7B11	d_148	#00BA38	3	225.762924978761	159.683483523871
WZM0108377	7B11	d_148	#00BA38	4	233.158825737929	178.592037742791
WZM0108379	7B11	d_148	#00BA38	3	152.173523395036	162.45831197904
WZM0108380	7B11	d_148	#00BA38	4	239.480565756107	212.456100364237
WZM0108381	7B11	d_148	#00BA38	3	175.328533898427	147.267438786118
WZM0108382	7B11	d_148	#00BA38	4	262.479728304725	219.641812325557
WZM0108383	7B11	d_148	#00BA38	3	180.583845602996	163.098245060732
WZM0109001	7A2	d_148	#00BFC4	30	527.888988198313	539.323574725875
WZM0109003	7A2	d_148	#00BFC4	14	327.63853723799	354.98370762271
WZM0109004	7A2	d_148	#00BFC4	29	620.843012108422	520.892625035572
WZM0109007	7A2	d_148	#00BFC4	27	423.495229441878	608.996223248869
WZM0109008	7A2	d_148	#00BFC4	51	565.330392074484	797.573606134574
WZM0109009	7A2	d_148	#00BFC4	27	442.657694370733	590.68087267217
WZM0109011	7A2	d_148	#00BFC4	38	446.286975764644	850.12086982078
WZM0109012	7A2	d_148	#00BFC4	37	254.906494108315	835.629575299334
WZM0109013	7A2	d_148	#00BFC4	31	461.432633321645	573.234132058493
WZM0109014	7A2	d_148	#00BFC4	30	524.15478995668	665.409164074898
WZM0109015	7A2	d_148	#00BFC4	37	293.011318575065	852.151812643227
WZM0109016	7A2	d_148	#00BFC4	27	520.013112385845	603.986120208579
WZM0109018	7A2	d_148	#00BFC4	13	224.578435097963	434.990153147966
WZM0109019	7A2	d_148	#00BFC4	43	404.073132885479	839.384992022114
WZM0109021	7A2	d_148	#00BFC4	30	478.099125161225	592.032305950123
WZM0109024	7A2	d_148	#00BFC4	52	708.378403943337	788.083174125636
WZM0109025	7A2	d_148	#00BFC4	40	365.899571380473	863.37666759252
WZM0109026	7A2	d_148	#00BFC4	33	501.672117170453	502.086866546227
WZM0109028	7A2	d_148	#00BFC4	44	460.390052534175	950.016654762516
WZM0109029	7A2	d_148	#00BFC4	39	238.927446656672	829.887550061826
WZM0109030	7A2	d_148	#00BFC4	51	552.903606809386	910.208731492607
WZM0109031	7A2	d_148	#00BFC4	48	812.938615493234	650.262310448571
WZM0109033	7A2	d_148	#00BFC4	31	551.95234315243	561.949912417696
WZM0109035	7A2	d_148	#00BFC4	29	545.654815638549	457.759401200492
WZM0109036	7A2	d_148	#00BFC4	30	488.739917602349	607.35713329056
WZM0109037	7A2	d_148	#00BFC4	51	582.949029121224	842.282543850751
WZM0109039	7A2	d_148	#00BFC4	31	533.301195235312	552.614894544694
WZM0109040	7A2	d_148	#00BFC4	21	181.361466141462	301.267148336142
WZM0109041	7A2	d_148	#00BFC4	51	530.51645729436	919.349729295253
WZM0109042	7A2	d_148	#00BFC4	22	63.7915221647838	435.414942971583
WZM0109044	7A2	d_148	#00BFC4	54	889.974699184682	604.681355102279
WZM0109045	7A2	d_148	#00BFC4	15	82.2303051584552	502.898386466722
WZM0109046	7A2	d_148	#00BFC4	44	461.095330681222	946.405344809104
WZM0109049	7A2	d_148	#00BFC4	22	103.236006144528	408.340911887972
WZM0109052	7A2	d_148	#00BFC4	24	525.343144503885	720.705737892467
WZM0109053	7A2	d_148	#00BFC4	34	660.434083360431	639.117876597195
WZM0109054	7A2	d_148	#00BFC4	26	235.379415619537	698.417885517855
WZM0109056	7A2	d_148	#00BFC4	42	335.74481925029	794.25456984587
WZM0109057	7A2	d_148	#00BFC4	26	263.456074028657	675.804692958882
WZM0109059	7A2	d_148	#00BFC4	26	250.825331543203	720.382273199185
WZM0109060	7A2	d_148	#00BFC4	30	494.6969762655	615.267236531172
WZM0109062	7A2	d_148	#00BFC4	31	449.343156022991	507.285270784132
WZM0109064	7A2	d_148	#00BFC4	38	384.60647196903	875.735355939923
WZM0109065	7A2	d_148	#00BFC4	40	348.609221870055	855.477355394103
WZM0109067	7A2	d_148	#00BFC4	12	310.807293083139	407.388651142776
WZM0109068	7A2	d_148	#00BFC4	33	511.736212412117	514.571517462344
WZM0109070	7A2	d_148	#00BFC4	45	855.466565509457	518.517953942808
WZM0109071	7A2	d_148	#00BFC4	43	377.900926991393	838.154316120318
WZM0109072	7A2	d_148	#00BFC4	22	71.4582273431209	382.818129118929
WZM0109073	7A2	d_148	#00BFC4	31	515.738054862469	536.149801436901
WZM0109074	7A2	d_148	#00BFC4	46	701.438903219619	546.769749152417
WZM0109075	7A2	d_148	#00BFC4	29	562.951538217615	539.302916042092
WZM0109077	7A2	d_148	#00BFC4	35	599.231507444962	649.761449926973
WZM0109078	7A2	d_148	#00BFC4	10	508.377474320723	469.28964858415
WZM0109079	7A2	d_148	#00BFC4	47	868.918189535612	537.67030419919
WZM0109080	7A2	d_148	#00BFC4	27	472.759640990485	618.5002652487
WZM0109081	7A2	d_148	#00BFC4	28	435.196251739918	645.449364845972
WZM0109083	7A2	d_148	#00BFC4	48	830.264166698609	650.453751878724
WZM0109084	7A2	d_148	#00BFC4	37	288.740721008747	811.128578070109
WZM0109086	7A2	d_148	#00BFC4	29	569.861451005842	478.033074825502
WZM0109087	7A2	d_148	#00BFC4	47	864.034665688759	522.647625381673
WZM0109089	7A2	d_148	#00BFC4	33	517.586475585948	568.109842947746
WZM0109090	7A2	d_148	#00BFC4	37	248.609167613244	830.426622509596
WZM0109092	7A2	d_148	#00BFC4	30	508.469721103443	700.512241138203
WZM0109093	7A2	d_148	#00BFC4	34	618.390057471521	721.86726363954
WZM0109094	7A2	d_148	#00BFC4	38	397.882926442009	855.534143586479
WZM0109095	7A2	d_148	#00BFC4	50	507.189197996388	780.330482194087
WZM0109097	7A2	d_148	#00BFC4	32	639.585227303015	628.301478616184
WZM0109098	7A2	d_148	#00BFC4	28	461.122334332271	611.117752700432
WZM0109099	7A2	d_148	#00BFC4	37	281.397669700206	874.338739760171
WZM0109100	7A2	d_148	#00BFC4	37	244.005040289898	810.987761294102
WZM0109101	7A2	d_148	#00BFC4	38	405.852374879795	884.788895508545
WZM0109102	7A2	d_148	#00BFC4	24	489.976740508628	663.599488189178
WZM0109103	7A2	d_148	#00BFC4	32	627.831147405046	622.361451563013
WZM0109105	7A2	d_148	#00BFC4	33	513.863525811466	519.072422862545
WZM0109106	7A2	d_148	#00BFC4	12	279.499590492909	446.493409766232
WZM0109107	7A2	d_148	#00BFC4	40	377.046370682487	864.383953130815
WZM0109108	7A2	d_148	#00BFC4	31	481.816480216307	525.504691559295
WZM0109110	7A2	d_148	#00BFC4	37	259.069967972775	810.889729080224
WZM0109111	7A2	d_148	#00BFC4	24	499.687008389551	712.168234570318
WZM0109112	7A2	d_148	#00BFC4	26	249.091567033982	691.803535263701
WZM0109113	7A2	d_148	#00BFC4	50	554.11767357989	842.818430361475
WZM0109115	7A2	d_148	#00BFC4	42	269.376068811098	809.147346298843
WZM0109116	7A2	d_148	#00BFC4	27	495.698338065104	613.316044948334
WZM0109117	7A2	d_148	#00BFC4	33	528.108323720423	587.262166311812
WZM0109119	7A2	d_148	#00BFC4	44	476.33129629518	921.951410325397
WZM0109120	7A2	d_148	#00BFC4	20	49.6683148951843	370.254066224863
WZM0109123	7A2	d_148	#00BFC4	25	503.544487596736	743.157364840111
WZM0109124	7A2	d_148	#00BFC4	22	43.188052003822	380.370881070621
WZM0109125	7A2	d_148	#00BFC4	37	295.171422174252	799.06056246535
WZM0109127	7A2	d_148	#00BFC4	38	412.192372068504	890.223562235809
WZM0109129	7A2	d_148	#00BFC4	35	590.134388862727	556.473123425379
WZM0109130	7A2	d_148	#00BFC4	51	578.648363863145	846.676734519823
WZM0109132	7A2	d_148	#00BFC4	8	461.863611955232	480.473516198298
WZM0109133	7A2	d_148	#00BFC4	15	120.054089498139	457.770780712875
WZM0109134	7A2	d_148	#00BFC4	50	479.757544743251	825.334780803258
WZM0109136	7A2	d_148	#00BFC4	38	396.652055862294	839.191630527881
WZM0109137	7A2	d_148	#00BFC4	38	401.999646036033	872.521406936395
WZM0109138	7A2	d_148	#00BFC4	30	481.493521064146	655.66190210697
WZM0109139	7A2	d_148	#00BFC4	27	478.857375661809	604.671002277005
WZM0109141	7A2	d_148	#00BFC4	46	758.823533250666	509.328233086896
WZM0109143	7A2	d_148	#00BFC4	44	452.00906921959	930.50985196263
WZM0109144	7A2	d_148	#00BFC4	38	453.10088922465	834.701485571752
WZM0109145	7A2	d_148	#00BFC4	52	770.324887854268	821.348736088965
WZM0109146	7A2	d_148	#00BFC4	31	520.455152663351	573.689733270401
WZM0109147	7A2	d_148	#00BFC4	52	711.465643046575	803.793809203762
WZM0109148	7A2	d_148	#00BFC4	32	643.959535716472	650.496417283322
WZM0109152	7A2	d_148	#00BFC4	47	859.151713875727	520.98888783484
WZM0109153	7A2	d_148	#00BFC4	22	93.6227138091631	436.964597303484
WZM0109155	7A2	d_148	#00BFC4	32	606.291900189875	562.622409477569
WZM0109157	7A2	d_148	#00BFC4	41	374.194957910519	759.892399761783
WZM0109159	7A2	d_148	#00BFC4	10	478.8838029266	425.736326562284
WZM0109160	7A2	d_148	#00BFC4	29	576.42621086065	492.054433460464
WZM0109164	7A2	d_148	#00BFC4	26	259.624948484513	758.306877094843
WZM0109165	7A2	d_148	#00BFC4	12	331.049383686939	401.777160805961
WZM0109169	7A2	d_148	#00BFC4	39	199.396586077024	796.804098947225
WZM0109170	7A2	d_148	#00BFC4	38	379.045604777673	884.019649869721
WZM0109171	7A2	d_148	#00BFC4	27	500.715675536183	554.639548738273
WZM0109173	7A2	d_148	#00BFC4	55	861.018896934508	784.816820571074
WZM0109174	7A2	d_148	#00BFC4	38	394.821008473082	904.733154909625
WZM0109175	7A2	d_148	#00BFC4	38	412.881770095739	918.977314260225
WZM0109176	7A2	d_148	#00BFC4	42	317.812615154476	797.52911258437
WZM0109178	7A2	d_148	#00BFC4	51	579.402362288602	852.351728795613
WZM0109179	7A2	d_148	#00BFC4	37	288.278453146423	855.699567872513
WZM0109181	7A2	d_148	#00BFC4	38	399.465702619905	866.468889551396
WZM0109182	7A2	d_148	#00BFC4	4	255.815602974696	179.079744226607
WZM0109183	7A2	d_148	#00BFC4	40	408.071630454044	900.142879771534
WZM0109185	7A2	d_148	#00BFC4	24	548.490658298958	685.106465594423
WZM0109186	7A2	d_148	#00BFC4	24	546.432781644341	678.26926645348
WZM0109187	7A2	d_148	#00BFC4	39	243.878153395118	747.796901954656
WZM0109188	7A2	d_148	#00BFC4	42	261.36622804448	847.675388338414
WZM0109189	7A2	d_148	#00BFC4	34	639.858998126018	684.583818985037
WZM0109191	7A2	d_148	#00BFC4	30	498.739453772712	659.594666414886
WZM0109192	7A2	d_148	#00BFC4	29	628.871290511755	490.763849778112
WZM0109194	7A2	d_148	#00BFC4	27	498.441618642939	547.502260082536
WZM0109195	7A2	d_148	#00BFC4	27	501.168440183137	614.137010223405
WZM0109196	7A2	d_148	#00BFC4	28	478.566502982943	625.892115364066
WZM0109199	7A2	d_148	#00BFC4	33	539.592242367044	486.014831079238
WZM0109202	7A2	d_148	#00BFC4	37	250.820444344993	844.727199337974
WZM0109203	7A2	d_148	#00BFC4	37	258.604812074908	825.786144486063
WZM0109204	7A2	d_148	#00BFC4	46	725.005661397675	580.658768139274
WZM0109205	7A2	d_148	#00BFC4	24	557.241238198394	687.692177565515
WZM0109207	7A2	d_148	#00BFC4	51	538.447558885442	823.035693919031
WZM0109208	7A2	d_148	#00BFC4	38	353.58969520879	849.325412675636
WZM0109209	7A2	d_148	#00BFC4	53	767.022060963197	755.485753832312
WZM0109210	7A2	d_148	#00BFC4	28	430.688457446074	645.232610629146
WZM0109211	7A2	d_148	#00BFC4	43	382.230319753209	811.113041170386
WZM0109212	7A2	d_148	#00BFC4	50	562.518057492597	815.648980791247
WZM0109215	7A2	d_148	#00BFC4	38	342.992343448306	886.323017998447
WZM0109217	7A2	d_148	#00BFC4	27	441.739606793675	625.160102771947
WZM0109218	7A2	d_148	#00BFC4	52	756.827384007898	793.466987870155
WZM0109219	7A2	d_148	#00BFC4	45	864.521329210116	588.453644462047
WZM0109221	7A2	d_148	#00BFC4	50	550.629605029344	732.42657414001
WZM0109222	7A2	d_148	#00BFC4	42	330.943352737836	834.095985911754
WZM0109223	7A2	d_148	#00BFC4	33	513.915174021929	483.20959656
WZM0109226	7A2	d_148	#00BFC4	52	676.711925918281	807.603810490109
WZM0109227	7A2	d_148	#00BFC4	50	572.801092124236	806.090929566322
WZM0109229	7A2	d_148	#00BFC4	28	424.463655428084	671.982326359095
WZM0109230	7A2	d_148	#00BFC4	30	498.249647229168	620.612535310734
WZM0109232	7A2	d_148	#00BFC4	50	605.861806952942	789.600678202286
WZM0109234	7A2	d_148	#00BFC4	25	423.59164818277	733.331356135799
WZM0109235	7A2	d_148	#00BFC4	43	428.211135248446	817.473675035165
WZM0109236	7A2	d_148	#00BFC4	52	701.956626261185	814.109942608379
WZM0109237	7A2	d_148	#00BFC4	52	736.183141999903	800.8808816418
WZM0109238	7A2	d_148	#00BFC4	28	460.264156481206	620.457067965308
WZM0109239	7A2	d_148	#00BFC4	27	441.523379161662	572.114468578461
WZM0109240	7A2	d_148	#00BFC4	44	454.885997836505	921.0263908973
WZM0109241	7A2	d_148	#00BFC4	39	276.528178647628	795.978775173681
WZM0109242	7A2	d_148	#00BFC4	30	518.955662350315	605.891635146231
WZM0109243	7A2	d_148	#00BFC4	10	421.530791115114	345.122152123993
WZM0109244	7A2	d_148	#00BFC4	29	623.460825741333	468.918482488833
WZM0109246	7A2	d_148	#00BFC4	50	566.762560992651	826.567659478521
WZM0109247	7A2	d_148	#00BFC4	19	271.038840019856	303.428291830334
WZM0109248	7A2	d_148	#00BFC4	50	591.929374108905	802.724633625281
WZM0109249	7A2	d_148	#00BFC4	51	557.89566666701	823.435011530196
WZM0109253	7A2	d_148	#00BFC4	54	850.038038835603	564.433726464976
WZM0109255	7A2	d_148	#00BFC4	8	452.694779060243	511.695331246949
WZM0109256	7A2	d_148	#00BFC4	37	297.881921520377	873.233810780583
WZM0109257	7A2	d_148	#00BFC4	39	211.213199376908	763.866049339401
WZM0109258	7A2	d_148	#00BFC4	35	558.051461259262	543.872090877159
WZM0109259	7A2	d_148	#00BFC4	14	286.968386375535	353.636728308
WZM0109260	7A2	d_148	#00BFC4	38	387.279562025097	876.145165025249
WZM0109265	7A2	d_148	#00BFC4	37	251.653640320761	811.568803639164
WZM0109266	7A2	d_148	#00BFC4	52	723.057765306498	772.474048895256
WZM0109267	7A2	d_148	#00BFC4	38	466.384338754262	877.565195982934
WZM0109268	7A2	d_148	#00BFC4	22	96.5489443544088	368.70524467357
WZM0109271	7A2	d_148	#00BFC4	31	558.976116331316	513.637983014093
WZM0109272	7A2	d_148	#00BFC4	49	767.726968298078	631.594554747889
WZM0109273	7A2	d_148	#00BFC4	13	254.561072224716	423.922158729419
WZM0109274	7A2	d_148	#00BFC4	25	513.348470809337	703.518985416889
WZM0109275	7A2	d_148	#00BFC4	51	571.980395437861	825.416847595342
WZM0109276	7A2	d_148	#00BFC4	52	684.725528274865	781.562337693313
WZM0109277	7A2	d_148	#00BFC4	32	611.051236073127	596.335374321136
WZM0109281	7A2	d_148	#00BFC4	38	418.643622573172	882.363729505726
WZM0109282	7A2	d_148	#00BFC4	29	550.632988454118	494.169116109693
WZM0109284	7A2	d_148	#00BFC4	37	256.023888785337	846.826299729248
WZM0109285	7A2	d_148	#00BFC4	29	595.09433309302	549.066771396353
WZM0109286	7A2	d_148	#00BFC4	38	409.560137809043	853.910209966784
WZM0109287	7A2	d_148	#00BFC4	37	231.008289111726	816.355259640628
WZM0109288	7A2	d_148	#00BFC4	37	273.221060376169	841.659035738329
WZM0109290	7A2	d_148	#00BFC4	44	497.485422303996	915.762389536818
WZM0109292	7A2	d_148	#00BFC4	33	494.601772915596	527.849389818402
WZM0109293	7A2	d_148	#00BFC4	38	364.771833022202	866.270399954711
WZM0109294	7A2	d_148	#00BFC4	32	640.80893601395	612.044281832034
WZM0109295	7A2	d_148	#00BFC4	50	582.736927497733	857.264910784136
WZM0109297	7A2	d_148	#00BFC4	41	435.930851328477	809.367657635533
WZM0109298	7A2	d_148	#00BFC4	19	224.889814611706	338.598776368444
WZM0109299	7A2	d_148	#00BFC4	38	347.206166189731	883.884162849393
WZM0109300	7A2	d_148	#00BFC4	38	403.316435583297	857.727623837036
WZM0109301	7A2	d_148	#00BFC4	51	585.978146361508	848.914369437547
WZM0109302	7A2	d_148	#00BFC4	38	440.048196356147	894.174347399623
WZM0109304	7A2	d_148	#00BFC4	50	562.263941486285	850.201966940721
WZM0109306	7A2	d_148	#00BFC4	38	373.590663986186	862.305789735566
WZM0109308	7A2	d_148	#00BFC4	32	584.415032525637	596.144663283942
WZM0109309	7A2	d_148	#00BFC4	42	238.94380827121	818.255336402774
WZM0109310	7A2	d_148	#00BFC4	52	672.055289421535	784.427369427299
WZM0109311	7A2	d_148	#00BFC4	22	43.4308364589722	407.259695093819
WZM0109312	7A2	d_148	#00BFC4	50	567.730474070062	810.158740685695
WZM0109313	7A2	d_148	#00BFC4	31	471.078382469317	515.41485578339
WZM0109314	7A2	d_148	#00BFC4	50	572.507658944533	803.4865299303
WZM0109315	7A2	d_148	#00BFC4	28	408.004731309727	648.099091829312
WZM0109316	7A2	d_148	#00BFC4	30	475.867436750089	582.890594285235
WZM0109317	7A2	d_148	#00BFC4	8	458.045456632511	509.17022114762
WZM0109318	7A2	d_148	#00BFC4	31	539.398209714625	546.927767049567
WZM0109319	7A2	d_148	#00BFC4	29	543.037964344607	507.596584684592
WZM0109321	7A2	d_148	#00BFC4	47	806.457113133808	607.670067444598
WZM0109322	7A2	d_148	#00BFC4	30	480.050163554381	668.946098857873
WZM0109323	7A2	d_148	#00BFC4	13	242.954104678829	443.304009283246
WZM0109325	7A2	d_148	#00BFC4	23	144.895778203371	369.997595830403
WZM0109327	7A2	d_148	#00BFC4	52	719.707261295266	788.798807515014
WZM0109328	7A2	d_148	#00BFC4	30	533.544819604198	642.026963653746
WZM0109329	7A2	d_148	#00BFC4	50	574.110290987526	812.063855065599
WZM0109330	7A2	d_148	#00BFC4	30	516.412501977932	634.018380266435
WZM0109331	7A2	d_148	#00BFC4	43	397.130910193625	820.557697918561
WZM0109332	7A2	d_148	#00BFC4	53	791.74127071177	704.351250758372
WZM0109333	7A2	d_148	#00BFC4	40	362.364248128774	858.482323686477
WZM0109334	7A2	d_148	#00BFC4	38	377.018903873617	851.294754734174
WZM0109337	7A2	d_148	#00BFC4	37	235.227865601088	792.837526066824
WZM0109338	7A2	d_148	#00BFC4	26	263.016670610437	697.890726714157
WZM0109339	7A2	d_148	#00BFC4	30	554.626116796504	584.226865499586
WZM0109341	7A2	d_148	#00BFC4	8	468.764515231067	490.22199282243
WZM0109344	7A2	d_148	#00BFC4	32	610.630086225944	663.163813677058
WZM0109345	7A2	d_148	#00BFC4	28	404.023034272143	642.519547558212
WZM0109346	7A2	d_148	#00BFC4	50	546.544570073392	826.038956557545
WZM0109347	7A2	d_148	#00BFC4	25	422.064361473272	834.953913029969
WZM0109348	7A2	d_148	#00BFC4	37	267.589232395061	833.236203742473
WZM0109349	7A2	d_148	#00BFC4	37	228.763970781634	844.225881062992
WZM0109351	7A2	d_148	#00BFC4	52	670.297209208554	810.648971869998
WZM0109352	7A2	d_148	#00BFC4	42	318.945241987807	782.215133171798
WZM0109353	7A2	d_148	#00BFC4	37	253.50118016659	817.556271842624
WZM0109354	7A2	d_148	#00BFC4	27	458.835648480662	614.392871447898
WZM0109355	7A2	d_148	#00BFC4	47	847.337162811705	539.562561433556
WZM0109356	7A2	d_148	#00BFC4	29	608.768313587856	493.881220043065
WZM0109357	7A2	d_148	#00BFC4	52	643.535661286028	859.069200148373
WZM0109358	7A2	d_148	#00BFC4	32	632.213823816881	629.169546076746
WZM0109361	7A2	d_148	#00BFC4	38	361.101927369574	888.157607787131
WZM0109362	7A2	d_148	#00BFC4	32	660.075424195991	631.032815948831
WZM0109363	7A2	d_148	#00BFC4	50	611.767817882172	781.581566321119
WZM0109364	7A2	d_148	#00BFC4	38	386.518780146869	892.770323374834
WZM0109366	7A2	d_148	#00BFC4	33	539.143451482214	502.113871491328
WZM0109368	7A2	d_148	#00BFC4	38	423.742456847032	878.131971977205
WZM0109369	7A2	d_148	#00BFC4	26	210.56044178577	704.921174572015
WZM0109370	7A2	d_148	#00BFC4	33	520.934434001717	506.329140832925
WZM0109371	7A2	d_148	#00BFC4	13	306.107812263463	425.412551567807
WZM0109372	7A2	d_148	#00BFC4	23	119.409068151419	383.079115739625
WZM0109374	7A2	d_148	#00BFC4	25	473.169650570726	723.661560410067
WZM0109377	7A2	d_148	#00BFC4	37	284.246599255251	867.86872209047
WZM0109378	7A2	d_148	#00BFC4	53	751.587739852447	732.918068687861
WZM0109379	7A2	d_148	#00BFC4	35	576.483853994223	600.660992416191
WZM0109380	7A2	d_148	#00BFC4	50	563.988293412028	740.441732685798
WZM0109381	7A2	d_148	#00BFC4	38	340.531690243087	841.7746269129
WZM0109384	7A2	d_148	#00BFC4	32	610.471283584964	611.522395061114
WZM0110001	4B10	d_148	#619CFF	22	48.8886451628615	382.475339478368
WZM0110002	4B10	d_148	#619CFF	19	257.162590474682	327.670240732695
WZM0110003	4B10	d_148	#619CFF	19	242.049886338571	288.453168300682
WZM0110004	4B10	d_148	#619CFF	13	268.887701663565	391.359911992391
WZM0110005	4B10	d_148	#619CFF	8	386.109739068384	434.793922709529
WZM0110008	4B10	d_148	#619CFF	21	159.910054655292	315.593998106528
WZM0110009	4B10	d_148	#619CFF	22	88.9629655110636	371.871285329197
WZM0110011	4B10	d_148	#619CFF	12	282.249641981391	388.271629162625
WZM0110014	4B10	d_148	#619CFF	19	292.939902106962	374.195818205561
WZM0110015	4B10	d_148	#619CFF	13	283.8855057073	418.52750990922
WZM0110016	4B10	d_148	#619CFF	19	249.527186615966	268.586004150142
WZM0110017	4B10	d_148	#619CFF	19	236.71433628336	327.143073722673
WZM0110018	4B10	d_148	#619CFF	23	186.631512240454	393.17605102901
WZM0110019	4B10	d_148	#619CFF	11	275.749756464602	487.891847647451
